Trained Records Size,O,PERSON,LOCATION,DATE,ID,macro avg,weighted avg,confidence
440,0.9991670171792396,0.9806068902578142,0.9437895096531692,0.99222333000997,0.95,0.9731573494200386,0.9981665866767496,0.993969380619068
460,0.998351361530888,0.97992700729927,0.8598382749326146,0.9926499801350817,0.943661971830986,0.954885719145768,0.9965927898863532,0.9942465849276176
480,0.998268752973516,0.9791267065327768,0.8740399385560677,0.99175687754494,0.9267399267399268,0.9539864404694454,0.9965779608150092,0.9943377543753898
500,0.9989672318844882,0.9801369863013698,0.939261744966443,0.990584935897436,0.9355246523388115,0.9688951102777098,0.997865507626914,0.994433260620776
520,0.9985356777896824,0.9788933257273248,0.94488454407551,0.9836098541980894,0.7362745098039215,0.9284395823189056,0.9968907362451668,0.994460428326314
540,0.9989606327272008,0.980212741621869,0.9490435077027256,0.9894153724403996,0.9246889325474787,0.9684642374079347,0.997905449603754,0.9945540619724524
560,0.998816669609864,0.978542742398164,0.912812248186946,0.990487514863258,0.9311036789297658,0.9623525707975996,0.9974427575195997,0.9946464708043876
580,0.9990926727551074,0.9826563213144682,0.948012232415902,0.990971326520488,0.9466754443712968,0.9734815994754524,0.998134939349536,0.994856772461814
600,0.9989847983875628,0.9813178207853228,0.9403662019150008,0.990500692657827,0.928440366972477,0.967921976143638,0.997890487955136,0.994931906168614
620,0.9990566348913152,0.9791044776119404,0.950447350309704,0.991544812493783,0.9476474486414844,0.9735601447896456,0.9980846131742896,0.9950217024503528
640,0.9990232828256164,0.9798382503702016,0.9411169225577865,0.992739930382894,0.9477756286266924,0.9720988029526382,0.9979962416703658,0.9951661801381502
660,0.9981428425084184,0.9282024248813916,0.9254771784232366,0.9934445768772348,0.9358024691358025,0.9562138983652168,0.9962674147647258,0.995238920077092
680,0.9990547751998088,0.9834841628959275,0.94583615436696,0.990596238495398,0.9410169491525424,0.9719976560221276,0.9980704157072512,0.9953720787169104
700,0.9951438288506288,0.9475963620614984,0.7046683046683047,0.9921634758456502,0.8901303538175046,0.9059404650487174,0.991497590670416,0.9952373225966332
720,0.9991768651262992,0.9813593998636054,0.9553264604810996,0.9936305732484076,0.953866146848603,0.976671889113603,0.9983247144247582,0.9954035087424438
740,0.9987904749489708,0.9829622898682416,0.9250163719711856,0.9888877765542096,0.944,0.9679313826685216,0.9975979299418576,0.9954939746848294
760,0.9991637375488438,0.9767180294680012,0.9518304431599228,0.9932324840764332,0.9409422694094226,0.9723773927325248,0.998177158891034,0.9954670109972408
780,0.998864230173893,0.9828884325804244,0.9393017009847808,0.991816367265469,0.8799435028248588,0.9585628467658852,0.997690107870242,0.99562700650869
800,0.9989950113618172,0.983711128830163,0.9399634126060202,0.9927196569262988,0.9336609336609336,0.9698100286770466,0.9979780840378488,0.995607679886756
820,0.9990528427917046,0.9729667282809612,0.9242077752368508,0.9921494584120044,0.9595894804361772,0.9695932570315396,0.997791825941946,0.9957708584751666
840,0.9991341163120944,0.9807953004970628,0.9487813493465208,0.9924408195742987,0.9564652371669916,0.9755233645793936,0.9982028930066482,0.9957831016803296
860,0.9992379632836856,0.9817850637522768,0.9609620076681772,0.9920524538048876,0.9527458492975732,0.97735666756132,0.998413340873066,0.995799509772809
880,0.9991354419310664,0.982488060040937,0.9578044596912522,0.9894153724403996,0.94316052467208,0.974400771755147,0.9982305313205412,0.995841154596792
900,0.9990140408497056,0.969767441860465,0.9560269011898604,0.9922264301375324,0.9220338983050848,0.9678137424685296,0.9979130643524032,0.9959222769087864
920,0.9989536745168583,0.9837259588027768,0.9314888010540184,0.9923405948473092,0.9595448798988622,0.9732107818239653,0.9979174640104624,0.9959424163075012
940,0.9990130449708204,0.9775129300652126,0.944639571834755,0.9916633584755856,0.9560789306174412,0.973781567192763,0.9979894058016964,0.996022770678084
960,0.999227880763672,0.9844208624971778,0.9521522894872236,0.991852146263911,0.9618616677440208,0.977902969351201,0.998378347197628,0.9960966592916328
980,0.9991287099957428,0.983510277840524,0.9420849420849422,0.9925216871073884,0.9558638083228248,0.9746218850702844,0.9981738150575536,0.9958646618876202
1000,0.9992427654404086,0.9840407470288624,0.9550387596899226,0.9937119473001298,0.9429280397022332,0.9749924518323112,0.9983974570901144,0.9959450255252814
1020,0.999224573432896,0.9853989813242784,0.953061224489796,0.9918196328810852,0.9610721123165284,0.9781153048889168,0.998394812491408,0.9959610477976072
1040,0.9993220942833252,0.9845173041894352,0.9616785156927344,0.993926117693916,0.961960025789813,0.9802808115298448,0.9985910618804336,0.9959899283169428
1059,0.9993188112018448,0.983885610531094,0.961417046650298,0.9932432432432432,0.963296844816484,0.9802323112885928,0.998569043170514,0.9959904772930396
