Trained Records Size,O,PERSON,LOCATION,DATE,ID,macro avg,weighted avg,confidence
1071,0.9992922143579374,0.9885731028420744,0.9605627797910894,0.991596638655462,0.9560975609756096,0.9792244593244346,0.9985623495403568,0.9972068371561204
1075,0.9992319330666491,0.9871607820250948,0.9572901325478644,0.9934177215189872,0.943289224952741,0.9760779588222672,0.998455529944786,0.9972068371561204
1086,0.9993236658152976,0.9906596614127264,0.9565950273914876,0.9946862348178136,0.9494382022471912,0.9781405583369032,0.9986192006773436,0.9972296735340618
1091,0.999324158912628,0.9906841339155747,0.9566702241195304,0.994578237296684,0.9480642115203022,0.977864193152944,0.9986162934774222,0.9972296735340618
1102,0.9992069621681614,0.9901875901875904,0.9482333607230896,0.9940476190476192,0.9452181987000928,0.9753787461653106,0.9984052459884272,0.997232763166614
1105,0.9993882607862804,0.9912015000721188,0.961922995107424,0.9941723496590206,0.9580152671755724,0.9809400745600833,0.9987526681862856,0.997232763166614
1115,0.999419243222976,0.991150442477876,0.9606299212598426,0.9944615384615384,0.962406015037594,0.9816134320919656,0.9987834143809154,0.9972349412975576
1120,0.999398924584392,0.9905714285714284,0.9599332220367278,0.9943377646479566,0.9649952696310312,0.9818473218943072,0.998752804691228,0.9972349412975576
1131,0.9993771662682958,0.9892442683272008,0.95503746877602,0.9946757018393032,0.9662921348314608,0.980925348008456,0.998676657747212,0.9972333583886942
1134,0.9993853545660524,0.9885995777621392,0.9543294069022524,0.9950560713855058,0.96577243293247,0.980628568709684,0.9986737625635904,0.9972333583886942
1145,0.999390449049061,0.9900350877192984,0.9582562204400576,0.9948320413436692,0.9666666666666668,0.9818360930437504,0.9987384586057982,0.9972338680542504
1149,0.9993190195465145,0.9901905829596414,0.9513818842041557,0.9930905258226959,0.9686924493554329,0.9805348923776881,0.9985838492125326,0.9972338680542505
